,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
1085,1124,2036.719268739,1.1.1.1,Target,TLSv1.3,1100,"Application Data, Application Data",False,,,Exfiltration,5,"Application Data, Application Data",,,,,,0.03924047299983613,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,249,134,54,1331,54,1514,60,False,False,True,True,True,False,True,False,False,2.1770000103060738e-05,8.198000000447792e-05,8.594999985689356e-05,0.00041362100023434323,7.099999947968172e-06,0.00021687899993594328,2.4919999987105257e-05,0.03871733300024971,0.00011164399984409101
1086,1125,2036.719449979,1.1.1.1,Target,TCP,60,"443  >  51128 [FIN, ACK] Seq=3784 Ack=793 Win=65535 Len=0",False,,,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3784,793,65535,0,0.0001812400000744674,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1100,60,60,249,134,54,1331,54,1514,False,False,False,True,True,True,False,True,False,0.03924047299983613,2.1770000103060738e-05,8.198000000447792e-05,8.594999985689356e-05,0.00041362100023434323,7.099999947968172e-06,0.00021687899993594328,2.4919999987105257e-05,0.03871733300024971
1087,1126,2036.719765409,Target,1.1.1.1,TCP,54,"51128  >  443 [FIN, ACK] Seq=793 Ack=3785 Win=36920 Len=0",True,Linux,Python,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",793,3785,36920,0,0.00031543000000056054,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1100,60,60,249,134,54,1331,54,False,False,False,False,True,True,True,False,True,0.0001812400000744674,0.03924047299983613,2.1770000103060738e-05,8.198000000447792e-05,8.594999985689356e-05,0.00041362100023434323,7.099999947968172e-06,0.00021687899993594328,2.4919999987105257e-05
1088,1127,2036.7198653189998,1.1.1.1,Target,TCP,60,443  >  51128 [ACK] Seq=3785 Ack=794 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3785,794,65535,0,9.990999978981563e-05,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1100,60,60,249,134,54,1331,True,False,False,False,False,True,True,True,False,0.00031543000000056054,0.0001812400000744674,0.03924047299983613,2.1770000103060738e-05,8.198000000447792e-05,8.594999985689356e-05,0.00041362100023434323,7.099999947968172e-06,0.00021687899993594328
1089,1128,2060.747539197,Target,1.1.1.1,TCP,74,51130  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1407168448 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,5,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,24.027673878000314,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1100,60,60,249,134,54,False,True,False,False,False,False,True,True,True,9.990999978981563e-05,0.00031543000000056054,0.0001812400000744674,0.03924047299983613,2.1770000103060738e-05,8.198000000447792e-05,8.594999985689356e-05,0.00041362100023434323,7.099999947968172e-06
1090,1129,2060.784548182,1.1.1.1,Target,TCP,60,"443  >  51130 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,5,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03700898499982941,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1100,60,60,249,134,True,False,True,False,False,False,False,True,True,24.027673878000314,9.990999978981563e-05,0.00031543000000056054,0.0001812400000744674,0.03924047299983613,2.1770000103060738e-05,8.198000000447792e-05,8.594999985689356e-05,0.00041362100023434323
1091,1130,2060.784593662,Target,1.1.1.1,TCP,54,51130  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.5480000153474975e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1100,60,60,249,False,True,False,True,False,False,False,False,True,0.03700898499982941,24.027673878000314,9.990999978981563e-05,0.00031543000000056054,0.0001812400000744674,0.03924047299983613,2.1770000103060738e-05,8.198000000447792e-05,8.594999985689356e-05
1092,1131,2060.784946611,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,5,Client Hello,,,,,,0.0003529489999891666,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1100,60,60,True,False,True,False,True,False,False,False,False,4.5480000153474975e-05,0.03700898499982941,24.027673878000314,9.990999978981563e-05,0.00031543000000056054,0.0001812400000744674,0.03924047299983613,2.1770000103060738e-05,8.198000000447792e-05
1093,1132,2060.7850902210002,1.1.1.1,Target,TCP,60,443  >  51130 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.0001436100001228624,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1100,60,True,True,False,True,False,True,False,False,False,0.0003529489999891666,4.5480000153474975e-05,0.03700898499982941,24.027673878000314,9.990999978981563e-05,0.00031543000000056054,0.0001812400000744674,0.03924047299983613,2.1770000103060738e-05
1094,1133,2060.824129224,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,5,"Server Hello, Change Cipher Spec",,,,,,0.03903900299974339,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1100,False,True,True,False,True,False,True,False,False,0.0001436100001228624,0.0003529489999891666,4.5480000153474975e-05,0.03700898499982941,24.027673878000314,9.990999978981563e-05,0.00031543000000056054,0.0001812400000744674,0.03924047299983613
1095,1134,2060.824157374,Target,1.1.1.1,TCP,54,51130  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.81500001619861e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03903900299974339,0.0001436100001228624,0.0003529489999891666,4.5480000153474975e-05,0.03700898499982941,24.027673878000314,9.990999978981563e-05,0.00031543000000056054,0.0001812400000744674
1096,1135,2060.824349619,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,5,Application Data,,,,,,0.00019224499965275754,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.81500001619861e-05,0.03903900299974339,0.0001436100001228624,0.0003529489999891666,4.5480000153474975e-05,0.03700898499982941,24.027673878000314,9.990999978981563e-05,0.00031543000000056054
1097,1136,2060.824356989,Target,1.1.1.1,TCP,54,51130  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,7.3700002758414485e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00019224499965275754,2.81500001619861e-05,0.03903900299974339,0.0001436100001228624,0.0003529489999891666,4.5480000153474975e-05,0.03700898499982941,24.027673878000314,9.990999978981563e-05
1098,1137,2060.824836163,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,5,"Change Cipher Spec, Application Data",,,,,,0.0004791739997926925,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,7.3700002758414485e-06,0.00019224499965275754,2.81500001619861e-05,0.03903900299974339,0.0001436100001228624,0.0003529489999891666,4.5480000153474975e-05,0.03700898499982941,24.027673878000314
1099,1138,2060.8249181339997,1.1.1.1,Target,TCP,60,443  >  51130 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,8.197099987228285e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0004791739997926925,7.3700002758414485e-06,0.00019224499965275754,2.81500001619861e-05,0.03903900299974339,0.0001436100001228624,0.0003529489999891666,4.5480000153474975e-05,0.03700898499982941
1100,1139,2060.824941723,Target,1.1.1.1,TLSv1.3,254,Application Data,True,Linux,Python,Exfiltration,5,Application Data,,,,,,2.358900019316934e-05,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,134,54,1330,54,1514,60,571,54,False,True,True,False,True,False,False,True,True,8.197099987228285e-05,0.0004791739997926925,7.3700002758414485e-06,0.00019224499965275754,2.81500001619861e-05,0.03903900299974339,0.0001436100001228624,0.0003529489999891666,4.5480000153474975e-05
1101,1140,2060.825016894,1.1.1.1,Target,TCP,60,443  >  51130 [ACK] Seq=2737 Ack=798 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,798,65535,0,7.517099993492593e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,254,60,134,54,1330,54,1514,60,571,True,False,True,True,False,True,False,False,True,2.358900019316934e-05,8.197099987228285e-05,0.0004791739997926925,7.3700002758414485e-06,0.00019224499965275754,2.81500001619861e-05,0.03903900299974339,0.0001436100001228624,0.0003529489999891666
1102,1141,2060.88130574,1.1.1.1,Target,TLSv1.3,1110,"Application Data, Application Data",False,,,Exfiltration,5,"Application Data, Application Data",,,,,,0.05628884599991579,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,254,60,134,54,1330,54,1514,60,False,True,False,True,True,False,True,False,False,7.517099993492593e-05,2.358900019316934e-05,8.197099987228285e-05,0.0004791739997926925,7.3700002758414485e-06,0.00019224499965275754,2.81500001619861e-05,0.03903900299974339,0.0001436100001228624
1103,1142,2060.881453425,1.1.1.1,Target,TCP,60,"443  >  51130 [FIN, ACK] Seq=3793 Ack=798 Win=65535 Len=0",False,,,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3793,798,65535,0,0.00014768500022910303,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1110,60,254,60,134,54,1330,54,1514,False,False,True,False,True,True,False,True,False,0.05628884599991579,7.517099993492593e-05,2.358900019316934e-05,8.197099987228285e-05,0.0004791739997926925,7.3700002758414485e-06,0.00019224499965275754,2.81500001619861e-05,0.03903900299974339
1104,1143,2060.881782604,Target,1.1.1.1,TCP,54,"51130  >  443 [FIN, ACK] Seq=798 Ack=3794 Win=36920 Len=0",True,Linux,Python,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",798,3794,36920,0,0.0003291789998911554,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,1110,60,254,60,134,54,1330,54,False,False,False,True,False,True,True,False,True,0.00014768500022910303,0.05628884599991579,7.517099993492593e-05,2.358900019316934e-05,8.197099987228285e-05,0.0004791739997926925,7.3700002758414485e-06,0.00019224499965275754,2.81500001619861e-05
1105,1144,2060.881921954,1.1.1.1,Target,TCP,60,443  >  51130 [ACK] Seq=3794 Ack=799 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3794,799,65535,0,0.0001393500001540815,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,54,60,1110,60,254,60,134,54,1330,True,False,False,False,True,False,True,True,False,0.0003291789998911554,0.00014768500022910303,0.05628884599991579,7.517099993492593e-05,2.358900019316934e-05,8.197099987228285e-05,0.0004791739997926925,7.3700002758414485e-06,0.00019224499965275754
1106,1147,2109.935968752,Target,1.1.1.1,TCP,74,51132  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1407217636 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,5,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,49.054046797999945,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1110,60,254,60,134,54,False,True,False,False,False,True,False,True,True,0.0001393500001540815,0.0003291789998911554,0.00014768500022910303,0.05628884599991579,7.517099993492593e-05,2.358900019316934e-05,8.197099987228285e-05,0.0004791739997926925,7.3700002758414485e-06
1107,1148,2109.967492865,1.1.1.1,Target,TCP,60,"443  >  51132 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,5,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03152411300015956,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,74,60,54,60,1110,60,254,60,134,True,False,True,False,False,False,True,False,True,49.054046797999945,0.0001393500001540815,0.0003291789998911554,0.00014768500022910303,0.05628884599991579,7.517099993492593e-05,2.358900019316934e-05,8.197099987228285e-05,0.0004791739997926925
1108,1149,2109.967541315,Target,1.1.1.1,TCP,54,51132  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.844999966735486e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,74,60,54,60,1110,60,254,60,False,True,False,True,False,False,False,True,False,0.03152411300015956,49.054046797999945,0.0001393500001540815,0.0003291789998911554,0.00014768500022910303,0.05628884599991579,7.517099993492593e-05,2.358900019316934e-05,8.197099987228285e-05
1109,1150,2109.96793648,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,5,Client Hello,,,,,,0.0003951650000999507,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,60,74,60,54,60,1110,60,254,True,False,True,False,True,False,False,False,True,4.844999966735486e-05,0.03152411300015956,49.054046797999945,0.0001393500001540815,0.0003291789998911554,0.00014768500022910303,0.05628884599991579,7.517099993492593e-05,2.358900019316934e-05
1110,1151,2109.969726818,1.1.1.1,Target,TCP,60,443  >  51132 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.0017903379998642777,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1110,60,True,True,False,True,False,True,False,False,False,0.0003951650000999507,4.844999966735486e-05,0.03152411300015956,49.054046797999945,0.0001393500001540815,0.0003291789998911554,0.00014768500022910303,0.05628884599991579,7.517099993492593e-05
1111,1152,2110.004112715,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,5,"Server Hello, Change Cipher Spec",,,,,,0.03438589699999284,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1110,False,True,True,False,True,False,True,False,False,0.0017903379998642777,0.0003951650000999507,4.844999966735486e-05,0.03152411300015956,49.054046797999945,0.0001393500001540815,0.0003291789998911554,0.00014768500022910303,0.05628884599991579
1112,1153,2110.004139215,Target,1.1.1.1,TCP,54,51132  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.6500000330997864e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03438589699999284,0.0017903379998642777,0.0003951650000999507,4.844999966735486e-05,0.03152411300015956,49.054046797999945,0.0001393500001540815,0.0003291789998911554,0.00014768500022910303
1113,1154,2110.00439945,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,5,Application Data,,,,,,0.0002602350000415754,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.6500000330997864e-05,0.03438589699999284,0.0017903379998642777,0.0003951650000999507,4.844999966735486e-05,0.03152411300015956,49.054046797999945,0.0001393500001540815,0.0003291789998911554
1114,1155,2110.00442676,Target,1.1.1.1,TCP,54,51132  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,2.730999995037564e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0002602350000415754,2.6500000330997864e-05,0.03438589699999284,0.0017903379998642777,0.0003951650000999507,4.844999966735486e-05,0.03152411300015956,49.054046797999945,0.0001393500001540815
1115,1156,2110.004857394,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,5,"Change Cipher Spec, Application Data",,,,,,0.00043063399971288163,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,2.730999995037564e-05,0.0002602350000415754,2.6500000330997864e-05,0.03438589699999284,0.0017903379998642777,0.0003951650000999507,4.844999966735486e-05,0.03152411300015956,49.054046797999945
1116,1157,2110.004953304,Target,1.1.1.1,TLSv1.3,251,Application Data,True,Linux,Python,Exfiltration,5,Application Data,,,,,,9.591000025466201e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.00043063399971288163,2.730999995037564e-05,0.0002602350000415754,2.6500000330997864e-05,0.03438589699999284,0.0017903379998642777,0.0003951650000999507,4.844999966735486e-05,0.03152411300015956
1117,1158,2110.004985034,1.1.1.1,Target,TCP,60,443  >  51132 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,3.173000004608184e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,251,134,54,1331,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,9.591000025466201e-05,0.00043063399971288163,2.730999995037564e-05,0.0002602350000415754,2.6500000330997864e-05,0.03438589699999284,0.0017903379998642777,0.0003951650000999507,4.844999966735486e-05
1118,1159,2110.005035454,1.1.1.1,Target,TCP,60,443  >  51132 [ACK] Seq=2738 Ack=795 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,795,65535,0,5.041999975219369e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,251,134,54,1331,54,1514,60,571,False,True,True,True,False,True,False,False,True,3.173000004608184e-05,9.591000025466201e-05,0.00043063399971288163,2.730999995037564e-05,0.0002602350000415754,2.6500000330997864e-05,0.03438589699999284,0.0017903379998642777,0.0003951650000999507
1119,1160,2110.055674304,1.1.1.1,Target,TLSv1.3,1104,"Application Data, Application Data",False,,,Exfiltration,5,"Application Data, Application Data",,,,,,0.050638850000268576,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,251,134,54,1331,54,1514,60,False,False,True,True,True,False,True,False,False,5.041999975219369e-05,3.173000004608184e-05,9.591000025466201e-05,0.00043063399971288163,2.730999995037564e-05,0.0002602350000415754,2.6500000330997864e-05,0.03438589699999284,0.0017903379998642777
1120,1161,2110.055861684,1.1.1.1,Target,TCP,60,"443  >  51132 [FIN, ACK] Seq=3788 Ack=795 Win=65535 Len=0",False,,,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3788,795,65535,0,0.00018737999971563113,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1104,60,60,251,134,54,1331,54,1514,False,False,False,True,True,True,False,True,False,0.050638850000268576,5.041999975219369e-05,3.173000004608184e-05,9.591000025466201e-05,0.00043063399971288163,2.730999995037564e-05,0.0002602350000415754,2.6500000330997864e-05,0.03438589699999284
1121,1162,2110.0561045179998,Target,1.1.1.1,TCP,54,"51132  >  443 [FIN, ACK] Seq=795 Ack=3789 Win=36920 Len=0",True,Linux,Python,Exfiltration,5,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",795,3789,36920,0,0.00024283399989144527,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1104,60,60,251,134,54,1331,54,False,False,False,False,True,True,True,False,True,0.00018737999971563113,0.050638850000268576,5.041999975219369e-05,3.173000004608184e-05,9.591000025466201e-05,0.00043063399971288163,2.730999995037564e-05,0.0002602350000415754,2.6500000330997864e-05
1122,1163,2110.056216219,1.1.1.1,Target,TCP,60,443  >  51132 [ACK] Seq=3789 Ack=796 Win=65535 Len=0,False,,,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3789,796,65535,0,0.00011170100015078788,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1104,60,60,251,134,54,1331,True,False,False,False,False,True,True,True,False,0.00024283399989144527,0.00018737999971563113,0.050638850000268576,5.041999975219369e-05,3.173000004608184e-05,9.591000025466201e-05,0.00043063399971288163,2.730999995037564e-05,0.0002602350000415754
1123,1164,2165.114822117,Target,1.1.1.1,TCP,74,51134  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1407272815 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,5,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,55.05860589800022,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1104,60,60,251,134,54,False,True,False,False,False,False,True,True,True,0.00011170100015078788,0.00024283399989144527,0.00018737999971563113,0.050638850000268576,5.041999975219369e-05,3.173000004608184e-05,9.591000025466201e-05,0.00043063399971288163,2.730999995037564e-05
1124,1165,2165.154031025,1.1.1.1,Target,TCP,60,"443  >  51134 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,5,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03920890800009147,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1104,60,60,251,134,True,False,True,False,False,False,False,True,True,55.05860589800022,0.00011170100015078788,0.00024283399989144527,0.00018737999971563113,0.050638850000268576,5.041999975219369e-05,3.173000004608184e-05,9.591000025466201e-05,0.00043063399971288163
1125,1166,2165.154079055,Target,1.1.1.1,TCP,54,51134  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,5,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.802999956154963e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1104,60,60,251,False,True,False,True,False,False,False,False,True,0.03920890800009147,55.05860589800022,0.00011170100015078788,0.00024283399989144527,0.00018737999971563113,0.050638850000268576,5.041999975219369e-05,3.173000004608184e-05,9.591000025466201e-05
1126,1167,2165.154378109,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,5,Client Hello,,,,,,0.0002990540001519548,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1104,60,60,True,False,True,False,True,False,False,False,False,4.802999956154963e-05,0.03920890800009147,55.05860589800022,0.00011170100015078788,0.00024283399989144527,0.00018737999971563113,0.050638850000268576,5.041999975219369e-05,3.173000004608184e-05
