,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
1556,1557,11.639249944000001,Target,1.1.1.1,TCP,54,50560  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,8.76000000005206e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00018277500000074554,3.435999999901185e-05,0.026906851000001453,0.011781583999999512,0.00031312800000193874,4.9080000000145674e-05,0.03578451499999957,0.000359200000000115,0.00015819999999955314
1557,1558,11.639823717999999,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,3,"Change Cipher Spec, Application Data",,,,,,0.0005737739999975844,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,8.76000000005206e-06,0.00018277500000074554,3.435999999901185e-05,0.026906851000001453,0.011781583999999512,0.00031312800000193874,4.9080000000145674e-05,0.03578451499999957,0.000359200000000115
1558,1559,11.639921257000001,Target,1.1.1.1,TLSv1.3,279,Application Data,True,Linux,Python,Exfiltration,3,Application Data,,,,,,9.753900000220028e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0005737739999975844,8.76000000005206e-06,0.00018277500000074554,3.435999999901185e-05,0.026906851000001453,0.011781583999999512,0.00031312800000193874,4.9080000000145674e-05,0.03578451499999957
1559,1560,11.640007859,1.1.1.1,Target,TCP,60,443  >  50560 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,8.660199999965812e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,279,134,54,1330,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,9.753900000220028e-05,0.0005737739999975844,8.76000000005206e-06,0.00018277500000074554,3.435999999901185e-05,0.026906851000001453,0.011781583999999512,0.00031312800000193874,4.9080000000145674e-05
1560,1561,11.640127189000001,1.1.1.1,Target,TCP,60,443  >  50560 [ACK] Seq=2737 Ack=823 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,823,65535,0,0.00011933000000041716,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,279,134,54,1330,54,1514,60,571,False,True,True,True,False,True,False,False,True,8.660199999965812e-05,9.753900000220028e-05,0.0005737739999975844,8.76000000005206e-06,0.00018277500000074554,3.435999999901185e-05,0.026906851000001453,0.011781583999999512,0.00031312800000193874
1561,1562,11.695331346,1.1.1.1,Target,TLSv1.3,1160,"Application Data, Application Data",False,,,Exfiltration,3,"Application Data, Application Data",,,,,,0.05520415699999859,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,279,134,54,1330,54,1514,60,False,False,True,True,True,False,True,False,False,0.00011933000000041716,8.660199999965812e-05,9.753900000220028e-05,0.0005737739999975844,8.76000000005206e-06,0.00018277500000074554,3.435999999901185e-05,0.026906851000001453,0.011781583999999512
1562,1563,11.69556046,1.1.1.1,Target,TCP,60,"443  >  50560 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0",False,,,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3843,823,65535,0,0.00022911399999969717,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1160,60,60,279,134,54,1330,54,1514,False,False,False,True,True,True,False,True,False,0.05520415699999859,0.00011933000000041716,8.660199999965812e-05,9.753900000220028e-05,0.0005737739999975844,8.76000000005206e-06,0.00018277500000074554,3.435999999901185e-05,0.026906851000001453
1563,1564,11.69576434,Target,1.1.1.1,TCP,54,"50560  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0",True,Linux,Python,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",823,3844,36920,0,0.0002038800000008223,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1160,60,60,279,134,54,1330,54,False,False,False,False,True,True,True,False,True,0.00022911399999969717,0.05520415699999859,0.00011933000000041716,8.660199999965812e-05,9.753900000220028e-05,0.0005737739999975844,8.76000000005206e-06,0.00018277500000074554,3.435999999901185e-05
1564,1565,11.695946005,1.1.1.1,Target,TCP,60,443  >  50560 [ACK] Seq=3844 Ack=824 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3844,824,65535,0,0.00018166499999949792,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1160,60,60,279,134,54,1330,True,False,False,False,False,True,True,True,False,0.0002038800000008223,0.00022911399999969717,0.05520415699999859,0.00011933000000041716,8.660199999965812e-05,9.753900000220028e-05,0.0005737739999975844,8.76000000005206e-06,0.00018277500000074554
1565,1566,11.6963617,Target,1.1.1.1,TCP,74,50562  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403857491 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,3,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,0.0004156950000009374,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1160,60,60,279,134,54,False,True,False,False,False,False,True,True,True,0.00018166499999949792,0.0002038800000008223,0.00022911399999969717,0.05520415699999859,0.00011933000000041716,8.660199999965812e-05,9.753900000220028e-05,0.0005737739999975844,8.76000000005206e-06
1566,1567,11.735094003,1.1.1.1,Target,TCP,60,"443  >  50562 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,3,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.038732302999999746,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1160,60,60,279,134,True,False,True,False,False,False,False,True,True,0.0004156950000009374,0.00018166499999949792,0.0002038800000008223,0.00022911399999969717,0.05520415699999859,0.00011933000000041716,8.660199999965812e-05,9.753900000220028e-05,0.0005737739999975844
1567,1568,11.735151522999999,Target,1.1.1.1,TCP,54,50562  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,5.751999999858981e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1160,60,60,279,False,True,False,True,False,False,False,False,True,0.038732302999999746,0.0004156950000009374,0.00018166499999949792,0.0002038800000008223,0.00022911399999969717,0.05520415699999859,0.00011933000000041716,8.660199999965812e-05,9.753900000220028e-05
1568,1569,11.735554443,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,3,Client Hello,,,,,,0.0004029200000008615,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1160,60,60,True,False,True,False,True,False,False,False,False,5.751999999858981e-05,0.038732302999999746,0.0004156950000009374,0.00018166499999949792,0.0002038800000008223,0.00022911399999969717,0.05520415699999859,0.00011933000000041716,8.660199999965812e-05
1569,1570,11.735749812,1.1.1.1,Target,TCP,60,443  >  50562 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.0001953690000000563,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1160,60,True,True,False,True,False,True,False,False,False,0.0004029200000008615,5.751999999858981e-05,0.038732302999999746,0.0004156950000009374,0.00018166499999949792,0.0002038800000008223,0.00022911399999969717,0.05520415699999859,0.00011933000000041716
1570,1571,11.776949154,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,3,"Server Hello, Change Cipher Spec",,,,,,0.04119934200000053,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1160,False,True,True,False,True,False,True,False,False,0.0001953690000000563,0.0004029200000008615,5.751999999858981e-05,0.038732302999999746,0.0004156950000009374,0.00018166499999949792,0.0002038800000008223,0.00022911399999969717,0.05520415699999859
1571,1572,11.776976114000002,Target,1.1.1.1,TCP,54,50562  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.696000000135257e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.04119934200000053,0.0001953690000000563,0.0004029200000008615,5.751999999858981e-05,0.038732302999999746,0.0004156950000009374,0.00018166499999949792,0.0002038800000008223,0.00022911399999969717
1572,1573,11.777281214,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,3,Application Data,,,,,,0.0003050999999985038,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.696000000135257e-05,0.04119934200000053,0.0001953690000000563,0.0004029200000008615,5.751999999858981e-05,0.038732302999999746,0.0004156950000009374,0.00018166499999949792,0.0002038800000008223
1573,1574,11.777302274,Target,1.1.1.1,TCP,54,50562  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,2.1059999999906154e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0003050999999985038,2.696000000135257e-05,0.04119934200000053,0.0001953690000000563,0.0004029200000008615,5.751999999858981e-05,0.038732302999999746,0.0004156950000009374,0.00018166499999949792
1574,1575,11.777796882999999,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,3,"Change Cipher Spec, Application Data",,,,,,0.0004946089999986469,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,2.1059999999906154e-05,0.0003050999999985038,2.696000000135257e-05,0.04119934200000053,0.0001953690000000563,0.0004029200000008615,5.751999999858981e-05,0.038732302999999746,0.0004156950000009374
1575,1576,11.777892963,Target,1.1.1.1,TLSv1.3,279,Application Data,True,Linux,Python,Exfiltration,3,Application Data,,,,,,9.608000000049799e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0004946089999986469,2.1059999999906154e-05,0.0003050999999985038,2.696000000135257e-05,0.04119934200000053,0.0001953690000000563,0.0004029200000008615,5.751999999858981e-05,0.038732302999999746
1576,1577,11.777915939000001,1.1.1.1,Target,TCP,60,443  >  50562 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,2.2976000002117303e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,279,134,54,1330,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,9.608000000049799e-05,0.0004946089999986469,2.1059999999906154e-05,0.0003050999999985038,2.696000000135257e-05,0.04119934200000053,0.0001953690000000563,0.0004029200000008615,5.751999999858981e-05
1577,1578,11.778059868,1.1.1.1,Target,TCP,60,443  >  50562 [ACK] Seq=2737 Ack=823 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,823,65535,0,0.00014392899999826625,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,279,134,54,1330,54,1514,60,571,False,True,True,True,False,True,False,False,True,2.2976000002117303e-05,9.608000000049799e-05,0.0004946089999986469,2.1059999999906154e-05,0.0003050999999985038,2.696000000135257e-05,0.04119934200000053,0.0001953690000000563,0.0004029200000008615
1578,1579,11.835611489000001,1.1.1.1,Target,TLSv1.3,1160,"Application Data, Application Data",False,,,Exfiltration,3,"Application Data, Application Data",,,,,,0.057551621000001774,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,279,134,54,1330,54,1514,60,False,False,True,True,True,False,True,False,False,0.00014392899999826625,2.2976000002117303e-05,9.608000000049799e-05,0.0004946089999986469,2.1059999999906154e-05,0.0003050999999985038,2.696000000135257e-05,0.04119934200000053,0.0001953690000000563
1579,1580,11.835816169000001,1.1.1.1,Target,TCP,60,"443  >  50562 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0",False,,,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3843,823,65535,0,0.00020467999999951303,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1160,60,60,279,134,54,1330,54,1514,False,False,False,True,True,True,False,True,False,0.057551621000001774,0.00014392899999826625,2.2976000002117303e-05,9.608000000049799e-05,0.0004946089999986469,2.1059999999906154e-05,0.0003050999999985038,2.696000000135257e-05,0.04119934200000053
1580,1581,11.836148833,Target,1.1.1.1,TCP,54,"50562  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0",True,Linux,Python,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",823,3844,36920,0,0.0003326639999983172,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1160,60,60,279,134,54,1330,54,False,False,False,False,True,True,True,False,True,0.00020467999999951303,0.057551621000001774,0.00014392899999826625,2.2976000002117303e-05,9.608000000049799e-05,0.0004946089999986469,2.1059999999906154e-05,0.0003050999999985038,2.696000000135257e-05
1581,1582,11.836350767999999,1.1.1.1,Target,TCP,60,443  >  50562 [ACK] Seq=3844 Ack=824 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3844,824,65535,0,0.00020193499999976439,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1160,60,60,279,134,54,1330,True,False,False,False,False,True,True,True,False,0.0003326639999983172,0.00020467999999951303,0.057551621000001774,0.00014392899999826625,2.2976000002117303e-05,9.608000000049799e-05,0.0004946089999986469,2.1059999999906154e-05,0.0003050999999985038
1582,1583,11.836769683,Target,1.1.1.1,TCP,74,50564  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403857631 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,3,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,0.00041891500000090787,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1160,60,60,279,134,54,False,True,False,False,False,False,True,True,True,0.00020193499999976439,0.0003326639999983172,0.00020467999999951303,0.057551621000001774,0.00014392899999826625,2.2976000002117303e-05,9.608000000049799e-05,0.0004946089999986469,2.1059999999906154e-05
1583,1584,11.87668478,1.1.1.1,Target,TCP,60,"443  >  50564 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,3,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03991509699999973,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1160,60,60,279,134,True,False,True,False,False,False,False,True,True,0.00041891500000090787,0.00020193499999976439,0.0003326639999983172,0.00020467999999951303,0.057551621000001774,0.00014392899999826625,2.2976000002117303e-05,9.608000000049799e-05,0.0004946089999986469
1584,1585,11.87676067,Target,1.1.1.1,TCP,54,50564  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,7.588999999974533e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1160,60,60,279,False,True,False,True,False,False,False,False,True,0.03991509699999973,0.00041891500000090787,0.00020193499999976439,0.0003326639999983172,0.00020467999999951303,0.057551621000001774,0.00014392899999826625,2.2976000002117303e-05,9.608000000049799e-05
1585,1586,11.877122755,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,3,Client Hello,,,,,,0.00036208500000078914,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1160,60,60,True,False,True,False,True,False,False,False,False,7.588999999974533e-05,0.03991509699999973,0.00041891500000090787,0.00020193499999976439,0.0003326639999983172,0.00020467999999951303,0.057551621000001774,0.00014392899999826625,2.2976000002117303e-05
1586,1587,11.87730129,1.1.1.1,Target,TCP,60,443  >  50564 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00017853499999986866,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1160,60,True,True,False,True,False,True,False,False,False,0.00036208500000078914,7.588999999974533e-05,0.03991509699999973,0.00041891500000090787,0.00020193499999976439,0.0003326639999983172,0.00020467999999951303,0.057551621000001774,0.00014392899999826625
1587,1588,11.919266741,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,3,"Server Hello, Change Cipher Spec",,,,,,0.041965450999999376,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1160,False,True,True,False,True,False,True,False,False,0.00017853499999986866,0.00036208500000078914,7.588999999974533e-05,0.03991509699999973,0.00041891500000090787,0.00020193499999976439,0.0003326639999983172,0.00020467999999951303,0.057551621000001774
1588,1589,11.919288191,Target,1.1.1.1,TCP,54,50564  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.1450000000200475e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.041965450999999376,0.00017853499999986866,0.00036208500000078914,7.588999999974533e-05,0.03991509699999973,0.00041891500000090787,0.00020193499999976439,0.0003326639999983172,0.00020467999999951303
1589,1590,11.919509355,1.1.1.1,Target,TLSv1.3,1329,Application Data,False,,,Exfiltration,3,Application Data,,,,,,0.0002211640000009396,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.1450000000200475e-05,0.041965450999999376,0.00017853499999986866,0.00036208500000078914,7.588999999974533e-05,0.03991509699999973,0.00041891500000090787,0.00020193499999976439,0.0003326639999983172
1590,1591,11.919516325,Target,1.1.1.1,TCP,54,50564  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0,True,Linux,Python,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2736,34080,0,6.969999999384413e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1329,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0002211640000009396,2.1450000000200475e-05,0.041965450999999376,0.00017853499999986866,0.00036208500000078914,7.588999999974533e-05,0.03991509699999973,0.00041891500000090787,0.00020193499999976439
1591,1592,11.919975175,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,3,"Change Cipher Spec, Application Data",,,,,,0.0004588499999993445,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1329,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,6.969999999384413e-06,0.0002211640000009396,2.1450000000200475e-05,0.041965450999999376,0.00017853499999986866,0.00036208500000078914,7.588999999974533e-05,0.03991509699999973,0.00041891500000090787
1592,1593,11.920061755,Target,1.1.1.1,TLSv1.3,279,Application Data,True,Linux,Python,Exfiltration,3,Application Data,,,,,,8.658000000139054e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1329,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0004588499999993445,6.969999999384413e-06,0.0002211640000009396,2.1450000000200475e-05,0.041965450999999376,0.00017853499999986866,0.00036208500000078914,7.588999999974533e-05,0.03991509699999973
1593,1594,11.92009657,1.1.1.1,Target,TCP,60,443  >  50564 [ACK] Seq=2736 Ack=598 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2736,598,65535,0,3.481499999935522e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,279,134,54,1329,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,8.658000000139054e-05,0.0004588499999993445,6.969999999384413e-06,0.0002211640000009396,2.1450000000200475e-05,0.041965450999999376,0.00017853499999986866,0.00036208500000078914,7.588999999974533e-05
1594,1595,11.92015624,1.1.1.1,Target,TCP,60,443  >  50564 [ACK] Seq=2736 Ack=823 Win=65535 Len=0,False,,,Exfiltration,3,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2736,823,65535,0,5.967000000062228e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,279,134,54,1329,54,1514,60,571,False,True,True,True,False,True,False,False,True,3.481499999935522e-05,8.658000000139054e-05,0.0004588499999993445,6.969999999384413e-06,0.0002211640000009396,2.1450000000200475e-05,0.041965450999999376,0.00017853499999986866,0.00036208500000078914
1595,1596,11.980399709,1.1.1.1,Target,TLSv1.3,1160,"Application Data, Application Data",False,,,Exfiltration,3,"Application Data, Application Data",,,,,,0.06024346899999955,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,279,134,54,1329,54,1514,60,False,False,True,True,True,False,True,False,False,5.967000000062228e-05,3.481499999935522e-05,8.658000000139054e-05,0.0004588499999993445,6.969999999384413e-06,0.0002211640000009396,2.1450000000200475e-05,0.041965450999999376,0.00017853499999986866
1596,1597,11.980567359,1.1.1.1,Target,TCP,60,"443  >  50564 [FIN, ACK] Seq=3842 Ack=823 Win=65535 Len=0",False,,,Exfiltration,3,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3842,823,65535,0,0.00016764999999985264,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1160,60,60,279,134,54,1329,54,1514,False,False,False,True,True,True,False,True,False,0.06024346899999955,5.967000000062228e-05,3.481499999935522e-05,8.658000000139054e-05,0.0004588499999993445,6.969999999384413e-06,0.0002211640000009396,2.1450000000200475e-05,0.041965450999999376
