,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
41,42,11.346040327999999,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.00017122000000036053,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.2199999998306907e-05,0.053185103000000566,0.00010490999999923645,0.0003506800000003807,4.580000000053985e-05,0.04024901700000072,9.002961879999999,0.00015360200000058555,0.00037799699999974123
42,43,11.346046897999999,Target,1.1.1.1,TCP,54,50626  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,6.570000000039045e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00017122000000036053,2.2199999998306907e-05,0.053185103000000566,0.00010490999999923645,0.0003506800000003807,4.580000000053985e-05,0.04024901700000072,9.002961879999999,0.00015360200000058555
43,44,11.346577362,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0005304640000005634,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,6.570000000039045e-06,0.00017122000000036053,2.2199999998306907e-05,0.053185103000000566,0.00010490999999923645,0.0003506800000003807,4.580000000053985e-05,0.04024901700000072,9.002961879999999
44,45,11.346682042000001,Target,1.1.1.1,TLSv1.3,253,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,0.00010468000000152244,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0005304640000005634,6.570000000039045e-06,0.00017122000000036053,2.2199999998306907e-05,0.053185103000000566,0.00010490999999923645,0.0003506800000003807,4.580000000053985e-05,0.04024901700000072
45,46,11.346697432000001,1.1.1.1,Target,TCP,60,443  >  50626 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,1.5389999999726456e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,253,134,54,1330,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,0.00010468000000152244,0.0005304640000005634,6.570000000039045e-06,0.00017122000000036053,2.2199999998306907e-05,0.053185103000000566,0.00010490999999923645,0.0003506800000003807,4.580000000053985e-05
46,47,11.346772782,1.1.1.1,Target,TCP,60,443  >  50626 [ACK] Seq=2737 Ack=797 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,797,65535,0,7.534999999947445e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,253,134,54,1330,54,1514,60,571,False,True,True,True,False,True,False,False,True,1.5389999999726456e-05,0.00010468000000152244,0.0005304640000005634,6.570000000039045e-06,0.00017122000000036053,2.2199999998306907e-05,0.053185103000000566,0.00010490999999923645,0.0003506800000003807
47,48,11.408917789,1.1.1.1,Target,TLSv1.3,1108,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.06214500699999981,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,253,134,54,1330,54,1514,60,False,False,True,True,True,False,True,False,False,7.534999999947445e-05,1.5389999999726456e-05,0.00010468000000152244,0.0005304640000005634,6.570000000039045e-06,0.00017122000000036053,2.2199999998306907e-05,0.053185103000000566,0.00010490999999923645
48,49,11.409083489,1.1.1.1,Target,TCP,60,"443  >  50626 [FIN, ACK] Seq=3791 Ack=797 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3791,797,65535,0,0.0001657000000001574,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1108,60,60,253,134,54,1330,54,1514,False,False,False,True,True,True,False,True,False,0.06214500699999981,7.534999999947445e-05,1.5389999999726456e-05,0.00010468000000152244,0.0005304640000005634,6.570000000039045e-06,0.00017122000000036053,2.2199999998306907e-05,0.053185103000000566
49,50,11.409372099,Target,1.1.1.1,TCP,54,"50626  >  443 [FIN, ACK] Seq=797 Ack=3792 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",797,3792,36920,0,0.0002886100000001335,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1108,60,60,253,134,54,1330,54,False,False,False,False,True,True,True,False,True,0.0001657000000001574,0.06214500699999981,7.534999999947445e-05,1.5389999999726456e-05,0.00010468000000152244,0.0005304640000005634,6.570000000039045e-06,0.00017122000000036053,2.2199999998306907e-05
50,51,11.409492609,1.1.1.1,Target,TCP,60,443  >  50626 [ACK] Seq=3792 Ack=798 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3792,798,65535,0,0.00012051000000035117,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1108,60,60,253,134,54,1330,True,False,False,False,False,True,True,True,False,0.0002886100000001335,0.0001657000000001574,0.06214500699999981,7.534999999947445e-05,1.5389999999726456e-05,0.00010468000000152244,0.0005304640000005634,6.570000000039045e-06,0.00017122000000036053
51,52,20.431164981,Target,1.1.1.1,TCP,74,50628  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403945254 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,9.021672371999998,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1108,60,60,253,134,54,False,True,False,False,False,False,True,True,True,0.00012051000000035117,0.0002886100000001335,0.0001657000000001574,0.06214500699999981,7.534999999947445e-05,1.5389999999726456e-05,0.00010468000000152244,0.0005304640000005634,6.570000000039045e-06
52,53,20.469920164,1.1.1.1,Target,TCP,60,"443  >  50628 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.0387551830000028,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1108,60,60,253,134,True,False,True,False,False,False,False,True,True,9.021672371999998,0.00012051000000035117,0.0002886100000001335,0.0001657000000001574,0.06214500699999981,7.534999999947445e-05,1.5389999999726456e-05,0.00010468000000152244,0.0005304640000005634
53,54,20.469992874000003,Target,1.1.1.1,TCP,54,50628  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,7.271000000130812e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1108,60,60,253,False,True,False,True,False,False,False,False,True,0.0387551830000028,9.021672371999998,0.00012051000000035117,0.0002886100000001335,0.0001657000000001574,0.06214500699999981,7.534999999947445e-05,1.5389999999726456e-05,0.00010468000000152244
54,55,20.470562334,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.0005694599999976901,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1108,60,60,True,False,True,False,True,False,False,False,False,7.271000000130812e-05,0.0387551830000028,9.021672371999998,0.00012051000000035117,0.0002886100000001335,0.0001657000000001574,0.06214500699999981,7.534999999947445e-05,1.5389999999726456e-05
55,56,20.470713384,1.1.1.1,Target,TCP,60,443  >  50628 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00015104999999948632,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1108,60,True,True,False,True,False,True,False,False,False,0.0005694599999976901,7.271000000130812e-05,0.0387551830000028,9.021672371999998,0.00012051000000035117,0.0002886100000001335,0.0001657000000001574,0.06214500699999981,7.534999999947445e-05
56,57,20.51210061,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.04138722600000122,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1108,False,True,True,False,True,False,True,False,False,0.00015104999999948632,0.0005694599999976901,7.271000000130812e-05,0.0387551830000028,9.021672371999998,0.00012051000000035117,0.0002886100000001335,0.0001657000000001574,0.06214500699999981
57,58,20.51213566,Target,1.1.1.1,TCP,54,50628  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,3.504999999748293e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.04138722600000122,0.00015104999999948632,0.0005694599999976901,7.271000000130812e-05,0.0387551830000028,9.021672371999998,0.00012051000000035117,0.0002886100000001335,0.0001657000000001574
58,59,20.51234424,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.00020858000000245625,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,3.504999999748293e-05,0.04138722600000122,0.00015104999999948632,0.0005694599999976901,7.271000000130812e-05,0.0387551830000028,9.021672371999998,0.00012051000000035117,0.0002886100000001335
59,60,20.51235342,Target,1.1.1.1,TCP,54,50628  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,9.179999999275879e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00020858000000245625,3.504999999748293e-05,0.04138722600000122,0.00015104999999948632,0.0005694599999976901,7.271000000130812e-05,0.0387551830000028,9.021672371999998,0.00012051000000035117
60,61,20.513086489000003,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0007330690000024731,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,9.179999999275879e-06,0.00020858000000245625,3.504999999748293e-05,0.04138722600000122,0.00015104999999948632,0.0005694599999976901,7.271000000130812e-05,0.0387551830000028,9.021672371999998
61,62,20.513210759,1.1.1.1,Target,TCP,60,443  >  50628 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,0.0001242699999970398,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0007330690000024731,9.179999999275879e-06,0.00020858000000245625,3.504999999748293e-05,0.04138722600000122,0.00015104999999948632,0.0005694599999976901,7.271000000130812e-05,0.0387551830000028
62,63,20.513260809000002,Target,1.1.1.1,TLSv1.3,276,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,5.005000000224413e-05,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,134,54,1330,54,1514,60,571,54,False,True,True,False,True,False,False,True,True,0.0001242699999970398,0.0007330690000024731,9.179999999275879e-06,0.00020858000000245625,3.504999999748293e-05,0.04138722600000122,0.00015104999999948632,0.0005694599999976901,7.271000000130812e-05
63,64,20.524714060999997,1.1.1.1,Target,TCP,60,443  >  50628 [ACK] Seq=2737 Ack=820 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,820,65535,0,0.011453251999995473,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,276,60,134,54,1330,54,1514,60,571,True,False,True,True,False,True,False,False,True,5.005000000224413e-05,0.0001242699999970398,0.0007330690000024731,9.179999999275879e-06,0.00020858000000245625,3.504999999748293e-05,0.04138722600000122,0.00015104999999948632,0.0005694599999976901
64,65,20.570995869,1.1.1.1,Target,TLSv1.3,1154,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.046281808000003366,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,276,60,134,54,1330,54,1514,60,False,True,False,True,True,False,True,False,False,0.011453251999995473,5.005000000224413e-05,0.0001242699999970398,0.0007330690000024731,9.179999999275879e-06,0.00020858000000245625,3.504999999748293e-05,0.04138722600000122,0.00015104999999948632
65,66,20.571141839000003,1.1.1.1,Target,TCP,60,"443  >  50628 [FIN, ACK] Seq=3837 Ack=820 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3837,820,65535,0,0.00014597000000193816,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1154,60,276,60,134,54,1330,54,1514,False,False,True,False,True,True,False,True,False,0.046281808000003366,0.011453251999995473,5.005000000224413e-05,0.0001242699999970398,0.0007330690000024731,9.179999999275879e-06,0.00020858000000245625,3.504999999748293e-05,0.04138722600000122
66,67,20.571519959,Target,1.1.1.1,TCP,54,"50628  >  443 [FIN, ACK] Seq=820 Ack=3838 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",820,3838,36920,0,0.0003781199999970397,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,1154,60,276,60,134,54,1330,54,False,False,False,True,False,True,True,False,True,0.00014597000000193816,0.046281808000003366,0.011453251999995473,5.005000000224413e-05,0.0001242699999970398,0.0007330690000024731,9.179999999275879e-06,0.00020858000000245625,3.504999999748293e-05
67,68,20.571632099000002,1.1.1.1,Target,TCP,60,443  >  50628 [ACK] Seq=3838 Ack=821 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3838,821,65535,0,0.00011214000000236979,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,54,60,1154,60,276,60,134,54,1330,True,False,False,False,True,False,True,True,False,0.0003781199999970397,0.00014597000000193816,0.046281808000003366,0.011453251999995473,5.005000000224413e-05,0.0001242699999970398,0.0007330690000024731,9.179999999275879e-06,0.00020858000000245625
68,69,24.592482116,Target,1.1.1.1,TCP,74,50630  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403949416 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,4.020850016999997,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1154,60,276,60,134,54,False,True,False,False,False,True,False,True,True,0.00011214000000236979,0.0003781199999970397,0.00014597000000193816,0.046281808000003366,0.011453251999995473,5.005000000224413e-05,0.0001242699999970398,0.0007330690000024731,9.179999999275879e-06
69,70,24.628026791,1.1.1.1,Target,TCP,60,"443  >  50630 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.03554467500000058,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,74,60,54,60,1154,60,276,60,134,True,False,True,False,False,False,True,False,True,4.020850016999997,0.00011214000000236979,0.0003781199999970397,0.00014597000000193816,0.046281808000003366,0.011453251999995473,5.005000000224413e-05,0.0001242699999970398,0.0007330690000024731
70,71,24.628135140999998,Target,1.1.1.1,TCP,54,50630  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,0.00010834999999786987,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,74,60,54,60,1154,60,276,60,False,True,False,True,False,False,False,True,False,0.03554467500000058,4.020850016999997,0.00011214000000236979,0.0003781199999970397,0.00014597000000193816,0.046281808000003366,0.011453251999995473,5.005000000224413e-05,0.0001242699999970398
71,72,24.628529691,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.0003945500000028801,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,60,74,60,54,60,1154,60,276,True,False,True,False,True,False,False,False,True,0.00010834999999786987,0.03554467500000058,4.020850016999997,0.00011214000000236979,0.0003781199999970397,0.00014597000000193816,0.046281808000003366,0.011453251999995473,5.005000000224413e-05
72,73,24.628693685,1.1.1.1,Target,TCP,60,443  >  50630 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00016399399999755815,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1154,60,True,True,False,True,False,True,False,False,False,0.0003945500000028801,0.00010834999999786987,0.03554467500000058,4.020850016999997,0.00011214000000236979,0.0003781199999970397,0.00014597000000193816,0.046281808000003366,0.011453251999995473
73,74,24.666848688,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.03815500300000352,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1154,False,True,True,False,True,False,True,False,False,0.00016399399999755815,0.0003945500000028801,0.00010834999999786987,0.03554467500000058,4.020850016999997,0.00011214000000236979,0.0003781199999970397,0.00014597000000193816,0.046281808000003366
74,75,24.666877218000003,Target,1.1.1.1,TCP,54,50630  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.8530000001580902e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03815500300000352,0.00016399399999755815,0.0003945500000028801,0.00010834999999786987,0.03554467500000058,4.020850016999997,0.00011214000000236979,0.0003781199999970397,0.00014597000000193816
75,76,24.667059528000003,1.1.1.1,Target,TLSv1.3,1329,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.00018230999999957476,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.8530000001580902e-05,0.03815500300000352,0.00016399399999755815,0.0003945500000028801,0.00010834999999786987,0.03554467500000058,4.020850016999997,0.00011214000000236979,0.0003781199999970397
76,77,24.667067118000002,Target,1.1.1.1,TCP,54,50630  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2736,34080,0,7.589999999169095e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1329,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00018230999999957476,2.8530000001580902e-05,0.03815500300000352,0.00016399399999755815,0.0003945500000028801,0.00010834999999786987,0.03554467500000058,4.020850016999997,0.00011214000000236979
77,78,24.667746638,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0006795199999984902,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1329,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,7.589999999169095e-06,0.00018230999999957476,2.8530000001580902e-05,0.03815500300000352,0.00016399399999755815,0.0003945500000028801,0.00010834999999786987,0.03554467500000058,4.020850016999997
78,79,24.667870398,1.1.1.1,Target,TCP,60,443  >  50630 [ACK] Seq=2736 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2736,598,65535,0,0.0001237600000010275,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1329,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0006795199999984902,7.589999999169095e-06,0.00018230999999957476,2.8530000001580902e-05,0.03815500300000352,0.00016399399999755815,0.0003945500000028801,0.00010834999999786987,0.03554467500000058
79,80,24.667992958000003,Target,1.1.1.1,TLSv1.3,272,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,0.00012256000000121503,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,134,54,1329,54,1514,60,571,54,False,True,True,False,True,False,False,True,True,0.0001237600000010275,0.0006795199999984902,7.589999999169095e-06,0.00018230999999957476,2.8530000001580902e-05,0.03815500300000352,0.00016399399999755815,0.0003945500000028801,0.00010834999999786987
80,81,24.668085958000002,1.1.1.1,Target,TCP,60,443  >  50630 [ACK] Seq=2736 Ack=816 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2736,816,65535,0,9.299999999967667e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,272,60,134,54,1329,54,1514,60,571,True,False,True,True,False,True,False,False,True,0.00012256000000121503,0.0001237600000010275,0.0006795199999984902,7.589999999169095e-06,0.00018230999999957476,2.8530000001580902e-05,0.03815500300000352,0.00016399399999755815,0.0003945500000028801
81,82,24.727929526999997,1.1.1.1,Target,TLSv1.3,1146,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.059843568999994545,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,272,60,134,54,1329,54,1514,60,False,True,False,True,True,False,True,False,False,9.299999999967667e-05,0.00012256000000121503,0.0001237600000010275,0.0006795199999984902,7.589999999169095e-06,0.00018230999999957476,2.8530000001580902e-05,0.03815500300000352,0.00016399399999755815
82,83,24.727956397,1.1.1.1,Target,TCP,60,"443  >  50630 [FIN, ACK] Seq=3828 Ack=816 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3828,816,65535,0,2.687000000278772e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1146,60,272,60,134,54,1329,54,1514,False,False,True,False,True,True,False,True,False,0.059843568999994545,9.299999999967667e-05,0.00012256000000121503,0.0001237600000010275,0.0006795199999984902,7.589999999169095e-06,0.00018230999999957476,2.8530000001580902e-05,0.03815500300000352
83,84,24.728445426,Target,1.1.1.1,TCP,54,"50630  >  443 [FIN, ACK] Seq=816 Ack=3829 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",816,3829,36920,0,0.0004890290000005848,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,1146,60,272,60,134,54,1329,54,False,False,False,True,False,True,True,False,True,2.687000000278772e-05,0.059843568999994545,9.299999999967667e-05,0.00012256000000121503,0.0001237600000010275,0.0006795199999984902,7.589999999169095e-06,0.00018230999999957476,2.8530000001580902e-05
84,85,24.728606046,1.1.1.1,Target,TCP,60,443  >  50630 [ACK] Seq=3829 Ack=817 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3829,817,65535,0,0.00016061999999905652,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,54,60,1146,60,272,60,134,54,1329,True,False,False,False,True,False,True,True,False,0.0004890290000005848,2.687000000278772e-05,0.059843568999994545,9.299999999967667e-05,0.00012256000000121503,0.0001237600000010275,0.0006795199999984902,7.589999999169095e-06,0.00018230999999957476
85,86,31.749019525,Target,1.1.1.1,TCP,74,50632  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403956572 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,7.020413479000002,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,54,60,1146,60,272,60,134,54,False,True,False,False,False,True,False,True,True,0.00016061999999905652,0.0004890290000005848,2.687000000278772e-05,0.059843568999994545,9.299999999967667e-05,0.00012256000000121503,0.0001237600000010275,0.0006795199999984902,7.589999999169095e-06
